id;s;s_id;t;t_id;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;water;water0;water_set;balance
0x0000020EB34F6D48;source;out1;valve_turb;in1;[];[];nan;False;False;3.7092534332140086;kg / s;False;3.7092534332140086;True;nan;nan;nan;False;100.0;bar;False;100.0;True;nan;nan;nan;False;3501.958852501496;kJ / kg;False;3501.958852501496;False;nan;nan;nan;False;550.0000000000016;C;False;550.0000000000016;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.1322514623426872;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x0000020EB34F6048;valve_turb;out1;turbine_hp;in1;['p'];[];nan;False;False;3.709253433214009;kg / s;False;3.709253433214009;False;nan;nan;nan;False;60.043480622254826;bar;False;60.043480622254826;False;nan;nan;nan;False;3501.958852501496;kJ / kg;False;3501.958852501496;False;nan;nan;nan;False;533.3220288059493;C;False;533.3220288059493;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.22084352312407085;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB34F6F08;turbine_hp;out1;splitter1;in1;['p'];[];nan;False;False;3.7092534332140086;kg / s;False;3.7092534332140086;False;nan;nan;nan;False;5.6364284417477055;bar;False;5.6364284417477055;False;nan;nan;nan;False;2913.9145628395095;kJ / kg;False;2913.9145628395095;False;nan;nan;nan;False;228.65994663412351;C;False;228.65994663412351;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;1.4881669893869693;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB15C8C08;splitter1;out1;valve_pre;in1;[];[];nan;False;False;0.5043091322791984;kg / s;False;0.5043091322791984;False;nan;nan;nan;False;5.6364284417477055;bar;False;5.6364284417477055;False;nan;nan;nan;False;2913.9145628395095;kJ / kg;False;2913.9145628395095;False;nan;nan;nan;False;228.65994663412351;C;False;228.65994663412351;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.20233079691564687;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB1310588;valve_pre;out1;preheater;in1;[];[];nan;False;False;0.5043091322791984;kg / s;False;0.5043091322791984;False;nan;nan;nan;False;5.6364284417477055;bar;False;5.6364284417477055;False;nan;nan;nan;False;2913.9145628395095;kJ / kg;False;2913.9145628395095;False;nan;nan;nan;False;228.65994663412351;C;False;228.65994663412351;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.20233079691564687;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB34FFE08;splitter1;out2;turbine_lp;in1;[];[];nan;False;False;3.2049443009348106;kg / s;False;3.2049443009348106;False;nan;nan;nan;False;5.6364284417477055;bar;False;5.6364284417477055;False;nan;nan;nan;False;2913.9145628395095;kJ / kg;False;2913.9145628395095;False;nan;nan;nan;False;228.65994663412351;C;False;228.65994663412351;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;1.2858361924713226;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB1D1C288;preheater;out1;valve1;in1;[];[];nan;False;False;0.5043091322791984;kg / s;False;0.5043091322791984;False;nan;nan;nan;False;5.580064157330226;bar;False;5.580064157330226;False;nan;nan;nan;False;658.1708306470418;kJ / kg;False;658.1708306470418;False;nan;nan;nan;False;156.0116806976988;C;False;156.0116806976988;False;nan;nan;nan;False;4.530800203486138e-15;nan;False;nan;False;nan;nan;nan;False;0.0005533868944026362;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB3308C88;valve1;out1;merge1;in2;[];[];nan;False;False;0.5043091322791984;kg / s;False;0.5043091322791984;False;nan;nan;nan;False;0.42623375469954583;bar;False;0.42623375469954583;False;nan;nan;nan;False;658.1708306470418;kJ / kg;False;658.1708306470418;False;nan;nan;nan;False;77.39146128642335;C;False;77.39146128642335;False;nan;nan;nan;False;0.1443493697370402;nan;False;nan;False;nan;nan;nan;False;0.27432938977650856;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB12F5248;turbine_lp;out1;merge1;in1;[];[];nan;False;False;3.20494430093481;kg / s;False;3.20494430093481;False;nan;nan;nan;False;0.42623375469954583;bar;False;0.42623375469954583;False;nan;nan;nan;False;2505.071871141276;kJ / kg;False;2505.071871141276;False;nan;nan;nan;False;77.39146128642335;C;False;77.39146128642335;False;nan;nan;nan;False;0.9422931277204257;nan;False;nan;False;nan;nan;nan;False;11.362450310888317;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB12F80C8;merge1;out1;condenser;in1;[];[];nan;False;False;3.709253433214009;kg / s;False;3.709253433214009;False;nan;nan;nan;False;0.42623375469954583;bar;False;0.42623375469954583;False;nan;nan;nan;False;2253.967685917096;kJ / kg;False;2253.967685917096;False;nan;nan;nan;False;77.39146128642335;C;False;77.39146128642335;False;nan;nan;nan;False;0.8338049018707506;nan;False;nan;False;nan;nan;nan;False;11.636779700664823;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
