label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
preheater;condenser;[];[];[];[];['pr2', 'ttd_u', 'ttd_l'];['zeta2', 'kA'];nan;False;False;-1396175.223296465;False;False;49908.67142848596;True;False;27.974602074852697;False;False;5.3731373408736545;False;False;81.41078551475391;False;False;0.9899999999999995;True;False;0.9951992499037431;False;False;117219.76086902073;False;False;3162822.8857572186;True;False;False;False;0x0000020EAEE92A88;False;m;0x0000020EAEE92988;False;m;-3194.2506605412555;False;3576.7065727180934;False;382.45591217683796;False;nan;False
condenser;condenser;['heat'];[None];[12039780.788462667];['0x0000020EB1D07EC8'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-8214113.938130094;False;False;624830.9848048117;True;False;13.146137336156698;False;False;8.866842849218301;False;False;18.62065262060719;False;False;0.9900000000000005;True;False;0.883894131876832;False;False;20.432542912844223;False;False;3631.1610472779626;True;False;False;False;0x0000020EB1577508;False;m;0x0000020EB1577808;False;m;-23334.43314979403;False;24361.880062078402;False;1027.446912284373;False;nan;False
