label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;[];[];[];[];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-16369251.034978023;False;False;4252948.842854071;True;False;3.848917924908059;False;False;4.919249982082988;False;False;2.9463919634682725;False;False;0.5;True;False;0.9832631652725937;False;False;5.251902170636639;False;False;67.11289701578532;True;False;False;False;0x0000020EB1C33B08;False;m;0x0000020EB1C33E08;False;m;-53160.41922893187;False;54919.05551835514;False;1758.6362894232734;False;nan;False
