id;s;s_id;t;t_id;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;water;water0;water_set;balance
0x0000020EB34F6D48;source;out1;valve_turb;in1;[];[];nan;False;False;4.945671244285346;kg / s;False;4.945671244285346;True;nan;nan;nan;False;100.0;bar;False;100.0;True;nan;nan;nan;False;3501.958852501496;kJ / kg;False;3501.958852501496;False;nan;nan;nan;False;550.0000000000016;C;False;550.0000000000016;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.17633528312358296;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x0000020EB34F6048;valve_turb;out1;turbine_hp;in1;['p'];[];nan;False;False;4.945671244285345;kg / s;False;4.945671244285345;False;nan;nan;nan;False;79.98557891999873;bar;False;79.98557891999873;False;nan;nan;nan;False;3501.958852501496;kJ / kg;False;3501.958852501496;False;nan;nan;nan;False;541.8040132041409;C;False;541.8040132041409;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.2207297887947649;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB34F6F08;turbine_hp;out1;splitter1;in1;['p'];[];nan;False;False;4.945671244285346;kg / s;False;4.945671244285346;False;nan;nan;nan;False;7.342062584761044;bar;False;7.342062584761044;False;nan;nan;nan;False;2907.2416254763384;kJ / kg;False;2907.2416254763384;False;nan;nan;nan;False;228.851224953658;C;False;228.851224953658;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;1.5122091283892465;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB15C8C08;splitter1;out1;valve_pre;in1;[];[];nan;False;False;0.7526262230470948;kg / s;False;0.7526262230470948;False;nan;nan;nan;False;7.342062584761044;bar;False;7.342062584761044;False;nan;nan;nan;False;2907.2416254763384;kJ / kg;False;2907.2416254763384;False;nan;nan;nan;False;228.851224953658;C;False;228.851224953658;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.2301261423455975;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB1310588;valve_pre;out1;preheater;in1;[];[];nan;False;False;0.7526262230470948;kg / s;False;0.7526262230470948;False;nan;nan;nan;False;7.342062584761044;bar;False;7.342062584761044;False;nan;nan;nan;False;2907.2416254763384;kJ / kg;False;2907.2416254763384;False;nan;nan;nan;False;228.851224953658;C;False;228.851224953658;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.2301261423455975;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB34FFE08;splitter1;out2;turbine_lp;in1;[];[];nan;False;False;4.19304502123825;kg / s;False;4.19304502123825;False;nan;nan;nan;False;7.342062584761044;bar;False;7.342062584761044;False;nan;nan;nan;False;2907.2416254763384;kJ / kg;False;2907.2416254763384;False;nan;nan;nan;False;228.851224953658;C;False;228.851224953658;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;1.2820829860436487;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB1D1C288;preheater;out1;valve1;in1;[];[];nan;False;False;0.7526262230470948;kg / s;False;0.7526262230470948;False;nan;nan;nan;False;7.268641958913431;bar;False;7.268641958913431;False;nan;nan;nan;False;703.654443442201;kJ / kg;False;703.654443442201;False;nan;nan;nan;False;166.4708990273494;C;False;166.4708990273494;False;nan;nan;nan;False;-4.899801429163901e-17;nan;False;nan;False;nan;nan;nan;False;0.0008352948946001088;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB3308C88;valve1;out1;merge1;in2;[];[];nan;False;False;0.7526262230470948;kg / s;False;0.7526262230470948;False;nan;nan;nan;False;0.4806463401017981;bar;False;0.4806463401017981;False;nan;nan;nan;False;703.654443442201;kJ / kg;False;703.654443442201;False;nan;nan;nan;False;80.33671530280344;C;False;80.33671530280344;False;nan;nan;nan;False;0.15916950681013645;nan;False;nan;False;nan;nan;nan;False;0.40340428498783454;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB12F5248;turbine_lp;out1;merge1;in1;[];[];nan;False;False;4.193045021238251;kg / s;False;4.193045021238251;False;nan;nan;nan;False;0.4806463401017981;bar;False;0.4806463401017981;False;nan;nan;nan;False;2476.4518195258775;kJ / kg;False;2476.4518195258775;False;nan;nan;nan;False;80.33671530280344;C;False;80.33671530280344;False;nan;nan;nan;False;0.9275613298279115;nan;False;nan;False;nan;nan;nan;False;13.076214380669;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x0000020EB12F80C8;merge1;out1;condenser;in1;[];[];nan;False;False;4.945671244285345;kg / s;False;4.945671244285345;False;nan;nan;nan;False;0.4806463401017981;bar;False;0.4806463401017981;False;nan;nan;nan;False;2206.669675204948;kJ / kg;False;2206.669675204948;False;nan;nan;nan;False;80.33671530280344;C;False;80.33671530280344;False;nan;nan;nan;False;0.8106283985809404;nan;False;nan;False;nan;nan;nan;False;13.479618665656833;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
